date,campaign_id,campaign_name,channel,region,device,impressions,clicks,visits,unique_visitors,pageviews,bounce_rate,avg_page_load_time_ms,step1_landing,step2_product_view,step3_add_to_cart,step4_checkout_start,step5_purchase,conversions,revenue,spend,roas,anomaly_flag,anomaly_type
2025-02-26,C05,Campaign 5,Search,US,Android,6794,158,159,151,419,0.32581028491202346,1343.7756952847474,159,116,39,29,23,23,1236.0700896183562,307.53683752958665,4.019258634339828,0,
2025-02-26,C05,Campaign 5,Search,UK,Android,5439,318,287,264,754,0.2855539449980636,1476.3267371830507,287,218,139,91,85,85,6182.544739755229,545.5062906026764,11.333590182662682,0,
2025-02-26,C05,Campaign 5,Search,EU,Android,5634,445,445,440,1132,0.18263614895985772,1683.544233588763,445,260,126,112,82,82,8644.604401240624,688.020946808664,12.564449442038072,0,
2025-02-26,C05,Campaign 5,Search,APAC,Android,4630,225,215,187,573,0.2700659163738238,2171.2947827341454,215,142,85,65,56,56,1995.599579708106,240.2314501117337,8.306987194141048,0,
2025-02-26,C05,Campaign 5,Search,US,Desktop,5645,401,411,386,1016,0.3505669760819907,1727.4910791846676,411,211,74,58,45,45,1371.7434944576278,538.9923742701399,2.5450146605787003,0,
2025-02-26,C05,Campaign 5,Search,UK,Desktop,5076,48,52,45,115,0.3722883461942361,1218.3786540185274,52,27,16,9,8,8,363.2891663952155,50.06257331254343,7.256701810495858,0,
2025-02-26,C05,Campaign 5,Search,EU,Desktop,6146,118,124,119,243,0.32870330357743116,1921.5826587029756,124,63,27,16,14,14,691.7127550724916,121.94716648426358,5.67223310729202,0,
2025-02-26,C05,Campaign 5,Search,APAC,Desktop,4533,39,39,37,108,0.2587645638911293,2156.7405106949554,39,20,8,6,4,4,476.30993915259216,55.71762613006055,8.54864021020478,0,
2025-02-26,C05,Campaign 5,Social,US,iOS,5728,373,336,306,815,0.4105775184802432,1880.047015159104,336,176,114,69,53,53,2950.474532821397,367.13078217065606,8.036576272293907,0,
2025-02-26,C05,Campaign 5,Social,UK,iOS,6087,78,84,75,192,0.4739137513653866,1982.189348750955,84,60,27,17,10,10,1136.368556728409,145.5453765116334,7.807658229786361,0,
2025-02-26,C05,Campaign 5,Social,EU,iOS,6356,100,109,107,307,0.4286444231423636,2183.4955483839003,109,67,45,23,17,17,1041.7277818543816,116.22263464064928,8.963209146611737,0,
2025-02-26,C05,Campaign 5,Social,APAC,iOS,4769,136,124,106,295,0.243634288462327,1402.706951659714,124,79,32,19,17,17,1468.7928310145376,230.7146177575906,6.366275554147084,0,
2025-02-26,C05,Campaign 5,Social,US,Android,4823,249,238,214,398,0.308721261599913,1773.4023977338675,238,138,46,37,26,26,1556.2362418022321,195.44548314315622,7.962508095735062,0,
2025-02-26,C05,Campaign 5,Social,UK,Android,5644,430,408,366,1013,0.1369359892190999,1727.7033384193635,408,280,191,129,82,82,2244.6552446256487,315.71687607565894,7.109709409666576,0,
2025-02-26,C05,Campaign 5,Social,EU,Android,4695,258,235,212,307,0.3685133458605172,2112.2441787990088,235,143,63,53,48,48,2852.934208734345,432.59501851962796,6.59493079346428,0,
2025-02-26,C05,Campaign 5,Social,APAC,Android,4520,113,107,95,231,0.36859335508843655,1892.7739052249187,107,74,44,33,23,23,2140.4344970995103,211.70320110795603,10.110543845806168,0,
2025-02-26,C05,Campaign 5,Social,US,Desktop,5030,80,87,79,200,0.34724887223861745,1812.7437578974393,87,53,20,12,9,9,412.96194509773966,144.10482142278062,2.8657052624642936,0,
2025-02-26,C05,Campaign 5,Social,UK,Desktop,3550,133,145,118,401,0.37578369152307767,1871.914666208999,145,77,50,27,17,17,552.7297334357363,208.5495253532587,2.6503523923129353,0,
2025-02-26,C05,Campaign 5,Social,EU,Desktop,3685,157,162,133,382,0.3181137755768026,1915.8199085748179,162,102,62,50,47,47,3405.116232971834,129.97602022276735,26.1980342769056,0,
2025-02-26,C05,Campaign 5,Social,APAC,Desktop,3174,48,49,45,138,0.37937753524803003,1422.128731584694,49,33,16,14,11,11,377.6090336253536,92.25309705068253,4.093185439811312,0,
2025-02-26,C05,Campaign 5,Display,US,iOS,5841,106,105,99,170,0.13729791216667536,1195.1655649730696,105,76,31,20,15,15,790.7773961342796,63.34375788100292,12.483904059178611,0,
2025-02-26,C05,Campaign 5,Display,UK,iOS,3320,232,236,228,510,0.5087851574224518,1951.4784259878845,236,173,61,39,30,30,1106.123800225901,269.88011383891796,4.098574676332424,0,
2025-02-26,C05,Campaign 5,Display,EU,iOS,4607,52,47,45,90,0.28605145441354163,1717.3272086750894,47,31,12,6,5,5,428.53232163211646,101.16020103281978,4.236175069413772,0,
2025-02-26,C05,Campaign 5,Display,APAC,iOS,3995,242,227,182,588,0.3313470998976738,1360.3436621022279,227,167,56,46,34,34,2886.4359791215284,475.2476129686577,6.07354124535474,0,
2025-02-26,C05,Campaign 5,Display,US,Android,5262,358,388,381,906,0.33569097727297864,2029.0741553734279,388,246,75,43,35,35,1598.1129329439943,173.48827034982938,9.211648313292242,0,
2025-02-26,C05,Campaign 5,Display,UK,Android,3711,207,216,202,368,0.40170088539745047,1976.8577224399419,216,161,90,56,37,37,4308.756370622412,65.15179975335009,66.1341112131113,0,
2025-02-26,C05,Campaign 5,Display,EU,Android,4621,156,147,142,196,0.31771856808584686,1639.882651509368,147,116,41,21,14,14,1260.8467667130105,109.6130243064517,11.50270941515112,0,
2025-02-26,C05,Campaign 5,Display,APAC,Android,2698,156,148,123,188,0.5209881359349613,1329.6153143900344,148,107,50,35,26,26,675.8664665462724,221.11580907836375,3.0566175677956355,0,
2025-02-26,C05,Campaign 5,Display,US,Desktop,4030,143,156,133,286,0.2801313735344221,1385.093266242006,156,78,28,17,11,11,245.75869104529045,187.2327177538249,1.312584114537161,0,
2025-02-26,C05,Campaign 5,Display,UK,Desktop,2815,211,225,211,517,0.33227249897141525,1920.6510491103552,225,157,80,50,33,33,1674.4855251313807,270.7719215166094,6.184118042049889,0,
2025-02-26,C05,Campaign 5,Display,EU,Desktop,2913,223,230,198,634,0.29333494857012093,2594.0602784049474,230,116,72,44,35,35,966.6529726845222,301.37789382957686,3.2074448474019297,0,
2025-02-26,C05,Campaign 5,Display,APAC,Desktop,2582,188,169,147,211,0.5009107581979493,1676.558320043631,169,87,29,16,13,13,1393.1480554803704,253.4525613714094,5.496681698311391,0,
2025-02-26,C06,Campaign 6,Search,US,iOS,9070,333,340,321,491,0.5173571243843738,1887.471676258979,340,232,106,70,66,66,6920.266609877867,121.07206105400165,57.158245673138644,0,
2025-02-26,C06,Campaign 6,Search,UK,iOS,7135,465,450,441,755,0.4070900887837856,2566.8056626581133,450,226,153,77,63,63,1507.452071548953,899.0214805583734,1.6767698037789813,0,
2025-02-26,C06,Campaign 6,Search,EU,iOS,8775,674,684,610,1067,0.2471420442695269,1431.4291737744436,684,374,221,161,103,103,2757.8355650137437,957.5354658216376,2.8801393404758255,0,
2025-02-26,C06,Campaign 6,Search,APAC,iOS,7142,426,397,360,657,0.48029940356911427,1790.0208807037225,397,270,155,77,60,60,3541.0801237427163,543.0909517018105,6.520234065116559,0,
2025-02-26,C06,Campaign 6,Search,US,Android,9912,426,437,404,928,0.35964834357558484,1648.6011344288818,437,295,182,128,87,87,5230.471302719213,775.9410295840796,6.740810323592314,0,
2025-02-26,C06,Campaign 6,Search,UK,Android,7166,205,190,183,436,0.3215124801557107,1607.5970091512581,190,95,50,36,23,23,1163.5969510288858,64.72931313117594,17.976352516993664,0,
2025-02-26,C06,Campaign 6,Search,EU,Android,7515,584,616,575,1075,0.2824824352828181,1500.6860243703852,616,383,204,176,122,122,6006.926773445308,426.5661257893085,14.082052957979784,0,
2025-02-26,C06,Campaign 6,Search,APAC,Android,5617,208,200,165,308,0.4490415838152854,1194.3466495946195,200,100,45,32,23,23,1090.996000580409,335.7354316185194,3.249570637572912,0,
2025-02-26,C06,Campaign 6,Search,US,Desktop,5888,279,254,240,413,0.425284712604223,2356.4228003230055,254,144,59,41,38,38,3884.929244932364,113.86209275612457,34.1196016241621,0,
2025-02-26,C06,Campaign 6,Search,UK,Desktop,5422,280,280,234,454,0.5269019382617128,2087.3380665097966,280,223,137,100,67,67,2383.7649095527922,438.10456949863936,5.441086616103409,0,
2025-02-26,C06,Campaign 6,Search,EU,Desktop,6652,545,548,513,1407,0.3128963120294636,1794.7381431006054,548,278,159,136,87,87,9508.495790632262,855.7630791609864,11.111131132175801,0,
2025-02-26,C06,Campaign 6,Search,APAC,Desktop,4019,301,330,308,729,0.4531442168922855,1603.2682550460004,330,236,149,127,98,98,3833.0730736485066,135.6175118623077,28.2638504497872,0,
2025-02-26,C06,Campaign 6,Social,US,iOS,6305,153,157,151,208,0.44173734675317766,2130.0688996657077,157,105,40,20,16,16,1206.3455448839181,235.14243004982137,5.130275912468544,0,
2025-02-26,C06,Campaign 6,Social,UK,iOS,5138,288,302,244,659,0.293738619700763,1567.0269810601976,302,225,106,69,54,54,3143.443825609987,550.4398735044647,5.710785095557744,0,
2025-02-26,C06,Campaign 6,Social,EU,iOS,5611,339,354,349,528,0.3415614491561364,2130.8915786087555,354,270,168,128,118,118,8201.802154844252,340.49435032223107,24.08792435787077,0,
2025-02-26,C06,Campaign 6,Social,APAC,iOS,5323,312,293,246,860,0.3478254198768694,2347.562777173855,293,213,66,51,43,43,3068.9273040404664,231.36029300129553,13.264710483502377,0,
2025-02-26,C06,Campaign 6,Social,US,Android,5458,293,270,234,792,0.4083378489332769,1394.6402848169785,270,206,87,66,58,58,6548.2617218480755,534.713621873072,12.246296810075417,0,
2025-02-26,C06,Campaign 6,Social,UK,Android,5313,319,325,285,539,0.46616572650913146,1215.7975370956406,325,168,56,40,36,36,1614.7317927570898,371.617014276483,4.345150331453149,0,
2025-02-26,C06,Campaign 6,Social,EU,Android,7078,451,423,392,995,0.3341264572196761,2139.213367456424,423,334,164,145,93,93,2970.1703154030624,728.4740092335737,4.077249534994356,0,
2025-02-26,C06,Campaign 6,Social,APAC,Android,4239,157,151,140,372,0.3708003664186811,2547.100147375903,151,78,40,22,18,18,1718.1991875293816,94.45945912021104,18.189805484094148,0,
2025-02-26,C06,Campaign 6,Social,US,Desktop,4330,271,295,271,696,0.2519333131100453,1586.4844436467206,295,153,54,47,28,28,1730.8772614181198,136.7402827809741,12.65813720884708,0,
2025-02-26,C06,Campaign 6,Social,UK,Desktop,3410,50,53,43,65,0.2907442664731241,1923.690360470961,53,39,13,7,6,6,578.066592404288,44.15792797658777,13.09089033142078,0,
2025-02-26,C06,Campaign 6,Social,EU,Desktop,4736,74,72,59,175,0.29751695000687556,1540.4215255848862,72,47,22,14,10,10,429.57893592941184,115.71525140531236,3.712379575832563,0,
2025-02-26,C06,Campaign 6,Social,APAC,Desktop,3147,88,87,84,154,0.3359296193482681,1743.7203388435755,87,58,24,13,9,9,792.1418390084332,91.57830966016903,8.649884912136203,0,
2025-02-26,C06,Campaign 6,Display,US,iOS,5421,341,353,352,876,0.38578064165302267,1456.7816098834073,353,239,133,88,67,67,5912.039717916597,555.2768680538065,10.647012432982743,0,
2025-02-26,C06,Campaign 6,Display,UK,iOS,4793,258,244,197,438,0.3300370314862696,1725.7064917170803,244,122,49,37,33,33,3041.7038432111935,491.37179636531806,6.190228795609976,0,
2025-02-26,C06,Campaign 6,Display,EU,iOS,4816,137,149,148,396,0.22345815003502695,1347.3789898384741,149,91,32,27,21,21,506.25433805971915,109.31141142623291,4.6313036439142214,0,
2025-02-26,C06,Campaign 6,Display,APAC,iOS,4408,238,257,254,640,0.4569627324975142,2574.7648455748454,257,174,67,36,26,26,2116.1768553089883,163.23007844767744,12.9643805567815,0,
2025-02-26,C06,Campaign 6,Display,US,Android,4309,118,108,91,303,0.3669906577995698,1487.1385185516208,108,67,22,14,12,12,1086.1530934994362,198.03103139833794,5.484762089203319,0,
2025-02-26,C06,Campaign 6,Display,UK,Android,4874,44,41,38,103,0.2915499137847737,1380.7235184277513,41,24,7,6,4,4,89.38813567488825,39.60263288443362,2.2571260839080103,0,
2025-02-26,C06,Campaign 6,Display,EU,Android,4197,269,266,248,387,0.34778283943986804,1211.2983479488173,266,150,81,59,51,51,5891.793745103773,348.661395309813,16.898325493903485,0,
2025-02-26,C06,Campaign 6,Display,APAC,Android,2934,90,95,85,180,0.18991644121008566,1666.3407502963653,95,60,27,23,17,17,1399.8877834010382,103.41348076905098,13.536801710865427,0,
2025-02-26,C06,Campaign 6,Display,US,Desktop,3783,64,58,49,148,0.23815508960434517,1402.8498126052461,58,39,25,19,13,13,996.0972811535922,113.71940077754438,8.759255451074155,0,
2025-02-26,C06,Campaign 6,Display,UK,Desktop,2804,177,189,176,261,0.44762016845042785,1697.3180899532622,189,106,42,28,23,23,809.4798733297197,259.8301467848046,3.1154193743351253,0,
2025-02-26,C06,Campaign 6,Display,EU,Desktop,3399,129,120,99,263,0.41407524075201463,2296.4424263704213,120,80,47,23,16,16,566.9624849501379,155.28269456495266,3.6511633607245595,0,
2025-02-26,C06,Campaign 6,Display,APAC,Desktop,2636,54,53,48,84,0.35570043329493195,1700.7146172826358,53,29,9,4,2,2,139.2410622223017,68.66199324748224,2.0279204788073573,0,
2025-02-26,C07,Campaign 7,Search,US,iOS,38785,2645,2530,2353,3774,0.3254211911709732,1046.756069766368,2530,2023,1212,978,654,654,55809.96669696406,2037.439963609321,27.39220182865993,0,
2025-02-26,C07,Campaign 7,Search,UK,iOS,28655,1272,1309,1052,3682,0.33207382832626714,1778.5545990872167,1309,969,389,226,155,155,3693.383162534141,2516.483026956265,1.4676765640662237,0,
2025-02-26,C07,Campaign 7,Search,EU,iOS,42066,2518,2766,2395,6498,0.4166829267867038,1927.9961326932707,2766,1943,935,566,438,438,38569.08213416065,2979.316952597431,12.945612282216338,0,
2025-02-26,C07,Campaign 7,Search,APAC,iOS,32620,1541,1607,1412,4465,0.32103139881333886,2289.6182973151585,1607,870,582,307,211,211,7226.650259970424,2833.061906960363,2.5508268076372573,0,
2025-02-26,C07,Campaign 7,Search,US,Android,38895,2682,2675,2602,4868,0.26520639046084227,2229.670060468139,2675,1413,801,492,298,298,22451.24223627714,5069.552967074844,4.428643389681677,0,
2025-02-26,C07,Campaign 7,Search,UK,Android,23914,514,525,432,1099,0.43006134224940207,1872.5746074339386,525,342,172,124,79,79,8535.197135902361,524.9087005391295,16.260346089016867,0,
2025-02-26,C07,Campaign 7,Search,EU,Android,36351,1824,1899,1551,2974,0.3939935520450221,2232.6808743300003,1899,1056,490,382,312,312,16799.543381734795,3387.1448628740077,4.959794771659192,0,
2025-02-26,C07,Campaign 7,Search,APAC,Android,26640,359,363,323,670,0.30620796887955387,1483.7994358202152,363,207,113,76,46,46,1134.4647598129807,378.63883013039157,2.9961659226083754,0,
2025-02-26,C07,Campaign 7,Search,US,Desktop,23128,1850,1715,1433,2874,0.30382206521721045,1486.8914428662952,1715,1162,494,256,173,173,7600.225790739748,673.3063460361201,11.287916466974792,0,
2025-02-26,C07,Campaign 7,Search,UK,Desktop,24987,1209,1106,1036,1931,0.34381160868344435,1165.1132507605032,1106,720,457,292,272,272,10011.074837188242,1188.235488367676,8.4251606143668,0,
2025-02-26,C07,Campaign 7,Search,EU,Desktop,23838,1652,1578,1340,2249,0.42902043456197986,1142.0453801710041,1578,791,308,249,196,196,16299.13401888702,2658.81771457777,6.130218679348382,0,
2025-02-26,C07,Campaign 7,Search,APAC,Desktop,16878,724,793,723,1841,0.21341353834551283,1214.9530420563733,793,414,162,88,56,56,6160.420155529496,892.5060338084111,6.902384882758021,0,
2025-02-26,C07,Campaign 7,Social,US,iOS,32729,804,825,745,1394,0.308132801697562,1935.0482674334805,825,488,315,244,205,205,7565.2727737196265,580.7815996823368,13.026020069949725,0,
2025-02-26,C07,Campaign 7,Social,UK,iOS,25063,450,440,410,711,0.2709340283350086,2234.3215036130587,440,315,193,107,69,69,2576.240814500742,784.6383733521695,3.283347975315562,0,
2025-02-26,C07,Campaign 7,Social,EU,iOS,29195,1573,1671,1437,2542,0.41160485131507213,1733.4758367376708,1671,1055,545,361,267,267,31043.12045624939,2337.0608857559396,13.282974630850605,0,
2025-02-26,C07,Campaign 7,Social,APAC,iOS,21708,862,852,837,1195,0.3564636664159678,1039.2890283968118,852,612,320,232,207,207,10626.542261212286,400.9723423846509,26.50193327054536,0,
2025-02-26,C07,Campaign 7,Social,US,Android,28584,826,819,712,1991,0.4211726991349562,2125.261068314762,819,483,327,272,199,199,14946.800648544024,1167.1250194005404,12.806512070335884,0,
2025-02-26,C07,Campaign 7,Social,UK,Android,19351,974,980,913,1192,0.4196352739477593,1604.8279837790606,980,553,319,177,113,113,9944.662524146273,814.9883135371247,12.202214877150224,0,
2025-02-26,C07,Campaign 7,Social,EU,Android,26805,1193,1104,917,1867,0.2580055792686158,2147.845160642941,1104,755,400,281,174,174,12330.893847631227,1486.400367195354,8.295809204419154,0,
2025-02-26,C07,Campaign 7,Social,APAC,Android,21407,1608,1598,1489,4173,0.30746679226824347,1928.9716074112755,1598,1039,346,311,186,186,18875.178367893088,766.6629782445154,24.619916317223208,0,
2025-02-26,C07,Campaign 7,Social,US,Desktop,21434,419,419,394,967,0.2527461657070448,1808.4479733293713,419,308,187,100,87,87,9997.53020012794,339.3315668600378,29.462423118010605,0,
2025-02-26,C07,Campaign 7,Social,UK,Desktop,16881,1175,1263,1214,2068,0.276088428707325,1385.737089647907,1263,958,407,260,232,232,22993.318070533325,1352.322313490811,17.002838628891386,0,
2025-02-26,C07,Campaign 7,Social,EU,Desktop,20548,622,631,590,1457,0.3951617958572184,1661.2639616782683,631,464,238,192,147,147,3887.7576128615997,920.2423749602412,4.224710487853343,0,
2025-02-26,C07,Campaign 7,Social,APAC,Desktop,16337,905,847,689,1093,0.3964285426782951,1652.4043139958517,847,627,434,276,237,237,26101.058513353368,866.2254163975304,30.13194720365375,0,
2025-02-26,C07,Campaign 7,Display,US,iOS,19180,257,274,220,705,0.23394237346851937,1733.4691414883052,274,180,73,61,50,50,1086.7213020544104,500.98820636852446,2.1691554576337144,0,
2025-02-26,C07,Campaign 7,Display,UK,iOS,16212,375,401,334,1084,0.40014277049394353,2628.852676490523,401,280,120,65,39,39,3639.218443646622,224.1746091759241,16.233856532747183,0,
2025-02-26,C07,Campaign 7,Display,EU,iOS,18987,878,833,765,1278,0.2984095659939989,2040.4327701030134,833,482,227,159,102,102,7700.082058140209,1563.0641420647746,4.926273881485479,0,
2025-02-26,C07,Campaign 7,Display,APAC,iOS,15290,700,747,746,1497,0.5577397581174548,1317.549120395296,747,553,246,140,126,126,5658.5720818268965,950.8106835362045,5.951313105550978,0,
2025-02-26,C07,Campaign 7,Display,US,Android,22702,614,556,515,851,0.5120532436388496,2304.353762642041,556,354,169,112,94,94,3982.768316992868,485.46553155797545,8.204018736842569,0,
2025-02-26,C07,Campaign 7,Display,UK,Android,16992,1131,1166,1095,2623,0.33048536539613654,2179.2039949933437,1166,904,616,494,459,459,31389.519575221613,1600.989867137528,19.60631995213321,0,
2025-02-26,C07,Campaign 7,Display,EU,Android,17384,948,964,842,2671,0.3811707325191098,2255.3192449488965,964,725,468,354,307,307,35471.21948771327,1089.804372111827,32.548244800098395,0,
2025-02-26,C07,Campaign 7,Display,APAC,Android,16353,279,267,217,426,0.2302685428945761,1990.3023667124965,267,168,98,86,77,77,5416.325322584711,347.5654963517135,15.583610512085311,0,
2025-02-26,C07,Campaign 7,Display,US,Desktop,14505,1016,994,817,2481,0.3750806592833488,1847.287089229152,994,569,357,239,171,171,18771.886887420304,1360.9014920305913,13.793714679091803,0,
2025-02-26,C07,Campaign 7,Display,UK,Desktop,14192,407,394,357,508,0.4187151567025448,1421.8263076146636,394,304,160,112,105,105,10439.972167159778,732.4252874679465,14.253975587396233,0,
2025-02-26,C07,Campaign 7,Display,EU,Desktop,17823,753,760,632,1963,0.35561091824752517,1704.386593243397,760,592,325,235,163,163,8122.105623368003,860.51759950373,9.438628132710024,0,
2025-02-26,C07,Campaign 7,Display,APAC,Desktop,10170,400,390,374,1150,0.4021432274288061,1246.430044535868,390,207,89,57,44,44,3142.3576633610596,161.8117366587917,19.41983769686169,0,
2025-02-26,C08,Campaign 8,Search,US,iOS,44822,844,873,785,1087,0.35744923239978205,1696.6512196635626,873,644,377,278,193,193,7870.178198773665,1608.7759114302994,4.892028866703131,0,
2025-02-26,C08,Campaign 8,Search,UK,iOS,27868,336,368,343,602,0.33887204099568297,1844.5384572341088,368,273,82,52,34,34,1467.2310291526896,494.0224895600046,2.9699680888201305,0,
2025-02-26,C08,Campaign 8,Search,EU,iOS,36603,1006,994,831,2468,0.2500076162284275,1743.0436658789806,994,723,347,260,228,228,8123.185836361079,851.6689904944569,9.537961258452029,0,
2025-02-26,C08,Campaign 8,Search,APAC,iOS,22262,1634,1475,1266,3137,0.5382204475894377,1892.883343971507,1475,787,252,186,126,126,12106.716193825589,2086.1242668201407,5.803449193503578,0,
2025-02-26,C08,Campaign 8,Search,US,Android,27407,1981,1897,1654,3794,0.2775406743604156,2503.2728418444817,1897,1042,726,558,348,348,19043.345342773588,2747.488393448743,6.931183181039654,0,
2025-02-26,C08,Campaign 8,Search,UK,Android,27526,1940,1910,1643,3823,0.5341781613410566,1823.7914377702625,1910,1323,494,417,294,294,28471.138321455903,2989.438593054116,9.523908063409586,0,
2025-02-26,C08,Campaign 8,Search,EU,Android,30818,848,858,779,1793,0.2992594706146884,1376.6082223877052,858,534,300,228,150,150,16058.267175744695,1180.3777433959335,13.604345952461998,0,
2025-02-26,C08,Campaign 8,Search,APAC,Android,24807,486,521,459,1094,0.42591919910042203,937.3991338575217,521,266,177,110,99,99,8741.221760686463,361.77872207118054,24.161790695270945,0,
2025-02-26,C08,Campaign 8,Search,US,Desktop,22778,907,835,770,2319,0.3372253368681443,1501.4009040343017,835,470,152,94,87,87,2219.7986489902883,1148.0045938630194,1.9336147789450013,0,
2025-02-26,C08,Campaign 8,Search,UK,Desktop,17266,1159,1250,1183,2925,0.3768148253940881,1351.9081736020635,1250,819,328,166,148,148,6372.440380454263,2070.6141488682542,3.077560531467091,0,
2025-02-26,C08,Campaign 8,Search,EU,Desktop,25650,528,491,424,703,0.3707640827546414,1745.2479412045277,491,391,211,184,132,132,4556.151709870057,960.1584427098389,4.745208193984429,0,
2025-02-26,C08,Campaign 8,Search,APAC,Desktop,18785,1408,1447,1327,4098,0.4126795540958422,2089.1820408796684,1447,862,560,340,276,276,24652.43355128794,1235.0299973490328,19.960999817173587,0,
2025-02-26,C08,Campaign 8,Social,US,iOS,34619,2464,2708,2656,4657,0.3586577733976672,2349.9073177891887,2708,1751,932,763,625,625,46838.952317724266,3290.8227088582858,14.233204417741034,0,
2025-02-26,C08,Campaign 8,Social,UK,iOS,22295,1721,1766,1630,3617,0.4248127088665258,1554.1024296485884,1766,1242,404,329,239,239,9077.090075043141,2881.39486554616,3.1502416359455148,0,
2025-02-26,C08,Campaign 8,Social,EU,iOS,26805,1721,1785,1428,4258,0.40969062446279614,1181.1717638483613,1785,1138,791,400,370,370,36786.29748127271,1016.4527145102793,36.19085960038596,0,
2025-02-26,C08,Campaign 8,Social,APAC,iOS,25025,1508,1420,1397,2446,0.5036382062221689,2319.4012456602136,1420,903,408,301,210,210,9003.954665657313,830.168093468356,10.845941606885573,0,
2025-02-26,C08,Campaign 8,Social,US,Android,26233,1807,1922,1734,3310,0.36845385667301755,1842.3454101540267,1922,998,682,353,233,233,9115.114734330233,3213.924181334866,2.836132472342386,0,
2025-02-26,C08,Campaign 8,Social,UK,Android,19959,458,442,408,618,0.40319669867954017,2104.8536557139955,442,270,143,93,69,69,2871.9746575534564,357.9988318205674,8.022301757098802,0,
2025-02-26,C08,Campaign 8,Social,EU,Android,24303,788,778,646,1044,0.2903419667691105,1781.8804447022703,778,595,369,229,164,164,13340.390838260977,245.6750880011787,54.30095068571614,0,
2025-02-26,C08,Campaign 8,Social,APAC,Android,17920,1145,1129,922,2966,0.2494482133166816,2086.3878204806215,1129,871,366,250,182,182,12620.865824279823,967.9997212671059,13.03808828349577,0,
2025-02-26,C08,Campaign 8,Social,US,Desktop,22294,1055,1097,991,1528,0.4169010709519106,1411.7185935612597,1097,722,446,270,185,185,5040.955276793718,541.642814125884,9.306788801267366,0,
2025-02-26,C08,Campaign 8,Social,UK,Desktop,16734,588,641,626,1252,0.33547196597946033,1869.4604584615402,641,449,284,169,142,142,11420.739062532264,352.14439763569555,32.43197716394562,0,
2025-02-26,C08,Campaign 8,Social,EU,Desktop,21504,1657,1588,1381,4121,0.3447851214079123,1999.0118256480491,1588,971,382,288,228,228,21804.557859998233,3200.846987745091,6.812121273987841,0,
2025-02-26,C08,Campaign 8,Social,APAC,Desktop,13190,970,991,870,2642,0.36518436504856644,1934.0172678510567,991,746,425,257,218,218,8479.414109445113,1260.2326900630214,6.728451163269758,0,
2025-02-26,C08,Campaign 8,Display,US,iOS,23124,275,290,289,524,0.21144316098271754,1604.1695320591564,290,213,71,41,28,28,767.6723001015663,308.598369971493,2.487609705043097,0,
2025-02-26,C08,Campaign 8,Display,UK,iOS,17744,316,335,333,515,0.3348596185378377,1169.7154116949205,335,185,86,73,62,62,4935.000258391424,201.46351775942372,24.49575145552914,0,
2025-02-26,C08,Campaign 8,Display,EU,iOS,23922,1087,1102,1086,1418,0.3569913787237547,2041.4350926575628,1102,801,508,356,231,231,11146.117282290885,1640.7636415209668,6.793249801634182,0,
2025-02-26,C08,Campaign 8,Display,APAC,iOS,16239,180,168,156,405,0.2934407511519436,1109.8671340131011,168,127,56,48,31,31,2188.176957447487,278.11347770419803,7.867928499944313,0,
2025-02-26,C08,Campaign 8,Display,US,Android,18955,257,261,228,501,0.3547211109786661,1716.4777602265733,261,195,125,94,85,85,9312.58491403293,155.6038275403129,59.84804526495521,0,
2025-02-26,C08,Campaign 8,Display,UK,Android,16315,1124,1176,1016,1904,0.4031176266331606,1831.3607910928408,1176,643,361,196,148,148,5076.494616671675,1571.2217017137143,3.2309219069051798,0,
2025-02-26,C08,Campaign 8,Display,EU,Android,15156,1081,1045,993,2534,0.25353854737017256,927.633324515959,1045,534,288,206,194,194,19741.042225607314,1982.9947310428738,9.955166252623037,0,
2025-02-26,C08,Campaign 8,Display,APAC,Android,16582,591,592,492,1748,0.36979464116038846,2090.402397403434,592,400,166,100,62,62,4880.450539501097,742.2819718728186,6.574928025245514,0,
2025-02-26,C08,Campaign 8,Display,US,Desktop,17879,648,631,556,1693,0.26524012286711435,1927.7342133504505,631,440,250,212,177,177,18936.92215269634,336.8664164599472,56.214930391993846,0,
2025-02-26,C08,Campaign 8,Display,UK,Desktop,14312,368,336,290,905,0.3940290461259928,2161.6278699837567,336,243,84,58,39,39,3659.751054146766,722.228795838899,5.067301491206552,0,
2025-02-26,C08,Campaign 8,Display,EU,Desktop,13173,668,681,653,1370,0.28666840330360654,1940.0546516771124,681,504,279,241,178,178,21353.045682268483,305.9943446609747,69.7824847250903,0,
2025-02-26,C08,Campaign 8,Display,APAC,Desktop,10902,284,273,226,557,0.21482403367253125,1660.0095596522544,273,210,120,69,52,52,1839.0827817000784,112.03557959473923,16.41516729196655,0,
2025-02-26,C09,Campaign 9,Search,US,iOS,8715,372,401,372,712,0.3538799112645876,1181.616826492264,401,275,167,130,104,104,2511.5471487812147,311.01276554195624,8.075382836472036,0,
2025-02-26,C09,Campaign 9,Search,UK,iOS,7700,498,486,480,1304,0.4848897360669223,1353.4202354800063,486,253,120,104,92,92,2215.939462146973,361.97976767577165,6.121721875162395,0,
2025-02-26,C09,Campaign 9,Search,EU,iOS,8545,337,337,329,853,0.3930636709641113,1141.067178786451,337,183,116,66,53,53,5304.942988280154,521.6880980468851,10.16880202584838,0,
